Read_Length,QV,Read_Numbers
115500,14,4
115500,15,3
115500,16,3
115500,17,5
115500,18,5
115500,19,5
115500,20,5
115500,21,15
115500,22,7
115500,23,8
115500,24,6
115500,25,2
115600,11,3
115600,12,1
115600,13,2
115600,14,4
115600,15,3
115600,16,5
115600,17,5
115600,18,4
115600,19,5
115600,20,3
115600,21,6
115600,22,4
115600,23,5
115600,24,6
115600,25,2
115700,13,3
115700,14,1
115700,15,6
115700,16,3
115700,17,3
115700,18,11
115700,19,6
115700,20,7
115700,21,4
115700,22,10
115700,23,5
115700,24,7
115700,25,2
115800,11,1
115800,12,1
115800,13,3
115800,14,1
115800,15,2
115800,16,10
115800,17,8
115800,18,3
115800,19,7
115800,20,15
115800,21,7
115800,22,11
115800,23,7
115800,24,4
115800,25,1
115900,11,2
115900,12,2
115900,13,1
115900,14,2
115900,15,5
115900,16,9
115900,17,4
115900,18,8
115900,19,10
115900,20,5
115900,21,9
115900,22,10
115900,23,6
115900,24,5
115900,25,5
116000,13,1
116000,14,7
116000,15,5
116000,16,4
116000,17,3
116000,18,8
116000,19,6
116000,20,9
116000,21,12
116000,22,2
116000,23,7
116000,24,5
116000,25,4
116100,11,1
116100,13,2
116100,14,2
116100,15,7
116100,16,3
116100,17,4
116100,18,4
116100,19,8
116100,20,12
116100,21,9
116100,22,14
116100,23,10
116100,24,5
116100,25,1
116100,26,1
116200,11,2
116200,12,1
116200,13,2
116200,14,5
116200,15,4
116200,16,7
116200,17,2
116200,18,9
116200,19,9
116200,20,6
116200,21,9
116200,22,5
116200,23,9
116200,24,3
116200,25,1
116300,11,1
116300,12,2
116300,13,3
116300,14,7
116300,15,6
116300,16,4
116300,17,5
116300,18,2
116300,19,4
116300,20,8
116300,21,7
116300,22,9
116300,23,6
116300,24,3
116300,25,1
116300,26,1
116400,11,1
116400,12,1
116400,13,2
116400,14,6
116400,15,4
116400,16,5
116400,17,4
116400,18,3
116400,19,4
116400,20,10
116400,21,10
116400,22,5
116400,23,6
116400,24,2
116400,25,1
116500,11,1
116500,12,2
116500,13,1
116500,14,3
116500,15,4
116500,16,12
116500,17,6
116500,18,3
116500,19,4
116500,20,5
116500,21,8
116500,22,9
116500,23,4
116500,24,3
116500,25,4
116600,11,1
116600,13,1
116600,14,3
116600,16,9
116600,17,3
116600,18,6
116600,19,6
116600,20,3
116600,21,7
116600,22,6
116600,23,5
116600,24,5
116600,25,2
116600,26,2
116700,11,1
116700,14,2
116700,15,4
116700,16,6
116700,17,5
116700,18,7
116700,19,8
116700,20,4
116700,21,11
116700,22,9
116700,23,7
116700,24,4
116800,12,1
116800,13,2
116800,14,1
116800,15,3
116800,16,6
116800,17,6
116800,18,6
116800,19,5
116800,20,8
116800,21,10
116800,22,12
116800,23,9
116800,24,3
116800,25,2
116900,11,1
116900,12,1
116900,13,1
116900,14,3
116900,15,4
116900,16,10
116900,17,6
116900,18,4
116900,19,10
116900,20,6
116900,21,12
116900,22,7
116900,23,3
116900,24,4
116900,25,5
117000,12,2
117000,13,1
117000,14,1
117000,15,4
117000,16,3
117000,17,6
117000,18,7
117000,19,2
117000,20,5
117000,21,8
117000,22,14
117000,23,7
117000,24,2
117000,25,2
117100,12,2
117100,13,3
117100,14,1
117100,15,3
117100,16,7
117100,17,5
117100,18,3
117100,19,4
117100,20,7
117100,21,3
117100,22,10
117100,23,6
117100,24,5
117100,25,1
117100,26,1
117200,12,1
117200,14,5
117200,15,5
117200,16,3
117200,17,2
117200,18,6
117200,19,3
117200,20,3
117200,21,6
117200,22,7
117200,23,5
117200,24,4
117200,25,2
117300,13,2
117300,14,1
117300,15,4
117300,16,8
117300,17,6
117300,18,3
117300,19,11
117300,20,5
117300,21,7
117300,22,8
117300,23,9
117300,24,1
117300,26,1
117400,12,1
117400,13,3
117400,14,1
117400,15,2
117400,16,6
117400,17,8
117400,18,5
117400,19,8
117400,20,14
117400,21,7
117400,22,9
117400,23,5
117400,24,1
117400,26,1
117500,11,1
117500,12,2
117500,13,1
117500,14,2
117500,15,6
117500,16,3
117500,17,3
117500,18,1
117500,19,7
117500,20,8
117500,21,8
117500,22,5
117500,23,10
117500,24,7
117500,25,1
117600,13,2
117600,14,2
117600,15,4
117600,16,6
117600,17,6
117600,18,7
117600,19,3
117600,20,4
117600,21,8
117600,22,5
117600,23,7
117600,24,4
117700,12,2
117700,13,5
117700,14,2
117700,15,4
117700,16,4
117700,17,2
117700,18,2
117700,19,3
117700,20,6
117700,21,5
117700,22,9
117700,23,5
117700,24,5
117700,25,2
117700,26,1
117800,12,2
117800,13,2
117800,14,2
117800,15,6
117800,16,1
117800,17,6
117800,18,4
117800,19,3
117800,20,6
117800,21,7
117800,22,7
117800,23,8
117800,24,6
117800,25,3
117900,13,2
117900,14,4
117900,15,4
117900,16,4
117900,17,6
117900,18,5
117900,19,5
117900,20,6
117900,21,13
117900,22,6
117900,23,11
117900,24,5
117900,25,3
118000,11,1
118000,12,1
118000,13,2
118000,14,4
118000,15,4
118000,16,6
118000,17,6
118000,18,6
118000,19,6
118000,20,4
118000,21,5
118000,22,8
118000,23,6
118000,24,2
118000,25,1
118000,26,1
118100,12,1
118100,13,3
118100,14,2
118100,15,2
118100,16,3
118100,17,7
118100,18,4
118100,19,3
118100,20,6
118100,21,4
118100,22,8
118100,23,7
118100,24,8
118100,25,1
118200,11,3
118200,13,4
118200,14,3
118200,15,3
118200,16,4
118200,17,1
118200,18,2
118200,19,3
118200,20,2
118200,21,6
118200,22,12
118200,23,3
118200,24,1
118200,25,2
118200,26,1
118300,12,1
118300,13,1
118300,14,1
118300,15,6
118300,16,4
118300,17,3
118300,18,7
118300,19,3
118300,20,7
118300,21,2
118300,22,8
118300,23,6
118300,24,4
118300,25,2
118400,12,1
118400,13,2
118400,14,4
118400,15,6
118400,16,5
118400,17,3
118400,18,2
118400,19,6
118400,20,6
118400,21,4
118400,22,4
118400,23,7
118400,24,1
118400,26,2
118500,11,2
118500,13,1
118500,14,4
118500,15,5
118500,16,3
118500,17,4
118500,18,2
118500,19,4
118500,20,4
118500,21,12
118500,22,7
118500,23,8
118500,24,4
118500,25,1
118600,12,2
118600,13,3
118600,14,2
118600,15,10
118600,17,4
118600,18,2
118600,19,4
118600,20,7
118600,21,5
118600,22,7
118600,23,6
118600,24,5
118600,25,3
118600,26,1
118700,11,1
118700,12,2
118700,13,1
118700,14,3
118700,15,4
118700,16,9
118700,17,3
118700,18,4
118700,19,4
118700,20,5
118700,21,8
118700,22,9
118700,23,8
118700,24,3
118700,25,1
118800,11,1
118800,12,1
118800,13,2
118800,14,2
118800,15,5
118800,16,6
118800,17,5
118800,18,7
118800,19,4
118800,20,5
118800,21,2
118800,22,5
118800,23,9
118800,24,3
118800,25,2
118900,11,1
118900,12,2
118900,13,2
118900,14,6
118900,15,4
118900,16,5
118900,17,4
118900,18,5
118900,19,7
118900,20,6
118900,21,5
118900,22,3
118900,23,6
118900,24,7
118900,25,3
119000,12,1
119000,13,2
119000,14,3
119000,15,2
119000,16,3
119000,17,2
119000,18,5
119000,19,3
119000,20,3
119000,21,8
119000,22,8
119000,23,5
119000,24,6
119000,28,1
119100,12,1
119100,13,3
119100,14,6
119100,15,5
119100,16,2
119100,17,3
119100,18,2
119100,19,5
119100,20,5
119100,21,7
119100,22,8
119100,23,4
119100,24,3
119100,26,1
119200,11,1
119200,13,1
119200,14,2
119200,15,4
119200,16,5
119200,17,5
119200,18,3
119200,19,9
119200,20,5
119200,21,5
119200,22,6
119200,23,4
119200,24,4
119200,25,3
119300,12,1
119300,13,2
119300,14,5
119300,15,7
119300,16,4
119300,17,5
119300,18,8
119300,19,10
119300,20,10
119300,21,8
119300,22,8
119300,23,4
119300,24,4
119300,25,1
119400,13,2
119400,14,2
119400,15,5
119400,16,6
119400,17,3
119400,18,3
119400,19,9
119400,20,6
119400,21,5
119400,22,9
119400,23,7
119400,24,3
119400,25,2
119400,26,2
119500,12,2
119500,13,2
119500,14,2
119500,15,1
119500,16,2
119500,17,1
119500,18,4
119500,19,3
119500,20,5
119500,21,6
119500,22,5
119500,23,4
119500,24,4
119500,25,3
119600,12,1
119600,13,1
119600,14,3
119600,15,3
119600,16,1
119600,17,7
119600,18,4
119600,19,6
119600,20,4
119600,21,6
119600,22,10
119600,23,5
119600,24,4
119600,25,1
119600,26,2
119700,11,2
119700,12,1
119700,13,2
119700,14,5
119700,15,1
119700,16,7
119700,17,4
119700,18,9
119700,19,7
119700,20,9
119700,21,9
119700,22,7
119700,23,5
119700,24,2
119700,25,1
119800,11,1
119800,12,1
119800,14,3
119800,15,3
119800,16,4
119800,17,2
119800,18,1
119800,19,9
119800,20,5
119800,21,6
119800,22,3
119800,23,7
119800,24,2
119800,25,1
119900,12,1
119900,14,3
119900,15,1
119900,16,2
119900,17,6
119900,18,7
119900,20,6
119900,21,6
119900,22,7
119900,23,6
119900,24,4
119900,25,3
120000,12,1
120000,13,1
120000,14,1
120000,15,6
120000,16,5
120000,17,7
120000,18,7
120000,19,4
120000,20,3
120000,21,4
120000,22,8
120000,23,3
120000,24,5
120000,25,2
120100,11,1
120100,13,1
120100,14,2
120100,15,3
120100,16,10
120100,17,4
120100,18,10
120100,19,4
120100,20,5
120100,21,6
120100,22,4
120100,23,6
120100,24,3
120200,13,1
120200,14,2
120200,15,6
120200,16,7
120200,17,6
120200,18,3
120200,19,7
120200,20,9
120200,21,7
120200,22,8
120200,23,3
120200,24,4
120200,25,2
120300,12,1
120300,14,6
120300,15,5
120300,16,5
120300,17,4
120300,18,3
120300,19,5
120300,20,14
120300,21,3
120300,22,5
120300,23,5
120300,24,5
120300,25,1
120300,26,2
120400,12,1
120400,13,4
120400,14,2
120400,15,4
120400,16,10
120400,17,7
120400,18,5
120400,19,7
120400,20,9
120400,21,7
120400,22,3
120400,23,5
120400,24,4
120400,25,3
120500,12,3
120500,13,1
120500,14,2
120500,15,5
120500,16,4
120500,17,5
120500,18,3
120500,19,6
120500,20,12
120500,21,2
120500,22,4
120500,23,5
120500,24,3
120500,25,2
120600,12,4
120600,13,2
120600,14,4
120600,15,3
120600,16,6
120600,17,2
120600,18,3
120600,19,4
120600,20,4
120600,21,6
120600,22,8
120600,23,7
120600,24,1
120700,11,1
120700,12,2
120700,13,2
120700,14,3
120700,15,3
120700,16,5
120700,17,5
120700,18,7
120700,19,7
120700,20,6
120700,21,6
120700,22,5
120700,23,7
120700,24,3
120700,25,1
120800,12,1
120800,13,2
120800,14,6
120800,15,3
120800,16,2
120800,17,4
120800,18,6
120800,19,4
120800,20,9
120800,21,7
120800,22,6
120800,23,8
120800,24,3
120800,25,3
120800,26,1
120900,12,1
120900,13,1
120900,14,4
120900,15,6
120900,16,1
120900,17,6
120900,18,4
120900,19,5
120900,20,5
120900,21,5
120900,22,3
120900,23,3
120900,24,1
121000,11,1
121000,13,2
121000,14,2
121000,15,4
121000,16,3
121000,17,8
121000,18,3
121000,19,4
121000,20,5
121000,21,5
121000,22,9
121000,23,5
121000,24,8
121000,25,5
121100,11,1
121100,12,1
121100,15,3
121100,16,6
121100,17,2
121100,18,3
121100,19,4
121100,20,3
121100,21,2
121100,22,4
121100,23,2
121100,24,5
121100,25,1
121100,26,1
121200,11,1
121200,12,1
121200,13,2
121200,14,3
121200,15,4
121200,16,4
121200,17,3
121200,18,3
121200,19,5
121200,20,4
121200,21,7
121200,22,1
121200,23,4
121200,24,4
121200,25,1
121200,26,1
121300,14,2
121300,15,8
121300,16,4
121300,17,4
121300,18,4
121300,19,6
121300,20,5
121300,21,6
121300,22,5
121300,23,6
121300,24,4
121400,12,1
121400,13,2
121400,14,2
121400,15,4
121400,16,1
121400,17,2
121400,18,3
121400,19,2
121400,20,5
121400,21,2
121400,22,9
121400,23,5
121400,24,4
121400,25,1
121500,12,2
121500,13,2
121500,14,4
121500,15,4
121500,16,6
121500,17,2
121500,18,4
121500,19,4
121500,20,6
121500,21,2
121500,22,7
121500,23,5
121500,24,1
121500,25,1
121600,13,3
121600,14,4
121600,15,2
121600,16,1
121600,17,2
121600,18,2
121600,19,7
121600,20,6
121600,21,6
121600,22,4
121600,23,7
121600,24,3
121700,13,1
121700,15,1
121700,16,6
121700,17,3
121700,18,2
121700,19,5
121700,20,4
121700,21,6
121700,22,5
121700,23,3
121700,24,4
121700,26,1
121800,14,1
121800,15,2
121800,16,4
121800,17,7
121800,18,5
121800,19,3
121800,20,6
121800,21,6
121800,22,6
121800,23,2
121800,25,1
121900,12,1
121900,13,1
121900,14,2
121900,15,2
121900,16,5
121900,17,6
121900,18,6
121900,19,2
121900,20,8
121900,21,4
121900,22,5
121900,23,4
121900,24,2
121900,25,1
121900,26,1
122000,12,2
122000,13,4
122000,14,2
122000,15,6
122000,16,4
122000,17,4
122000,18,3
122000,19,4
122000,20,5
122000,21,5
122000,22,7
122000,23,4
122000,24,2
122000,25,2
122000,27,1
122100,12,1
122100,13,1
122100,14,4
122100,15,4
122100,16,2
122100,17,7
122100,18,6
122100,19,1
122100,20,10
122100,21,4
122100,22,3
122100,23,5
122100,24,4
122200,11,1
122200,12,1
122200,13,3
122200,14,1
122200,15,5
122200,16,5
122200,17,3
122200,18,5
122200,19,4
122200,20,4
122200,21,7
122200,22,5
122200,23,5
122200,24,2
122200,25,2
122200,26,1
122300,12,2
122300,13,3
122300,14,1
122300,15,4
122300,16,4
122300,17,5
122300,18,2
122300,19,6
122300,20,4
122300,21,7
122300,22,7
122300,24,5
122400,14,1
122400,15,3
122400,16,2
122400,17,3
122400,18,2
122400,19,5
122400,20,9
122400,21,6
122400,22,6
122400,23,4
122400,24,5
122500,12,1
122500,14,1
122500,15,8
122500,16,4
122500,17,4
122500,18,1
122500,19,1
122500,20,3
122500,21,1
122500,22,5
122500,23,3
122500,24,2
122500,25,1
122600,11,1
122600,12,4
122600,13,2
122600,14,2
122600,15,4
122600,16,4
122600,17,2
122600,18,3
122600,19,4
122600,20,3
122600,21,4
122600,22,3
122600,23,4
122600,24,4
122600,25,2
122700,12,1
122700,13,1
122700,14,1
122700,15,3
122700,16,3
122700,17,6
122700,18,2
122700,19,2
122700,20,6
122700,21,4
122700,22,6
122700,23,5
122700,24,1
122700,25,1
122700,26,1
122800,12,1
122800,13,1
122800,14,2
122800,15,5
122800,16,5
122800,17,4
122800,18,3
122800,19,4
122800,20,8
122800,21,11
122800,22,6
122800,23,7
122800,24,3
122900,11,1
122900,12,3
122900,13,4
122900,15,4
122900,16,5
122900,17,3
122900,18,6
122900,19,2
122900,20,4
122900,21,3
122900,22,3
122900,23,2
122900,24,2
123000,12,2
123000,13,1
123000,15,1
123000,16,2
123000,17,2
123000,18,3
123000,19,4
123000,20,8
123000,21,3
123000,22,5
123000,23,3
123000,24,3
123000,25,2
123100,11,1
123100,12,2
123100,13,1
123100,14,1
123100,15,1
123100,16,1
123100,17,3
123100,18,5
123100,19,4
123100,20,6
123100,21,5
123100,22,6
123100,23,4
123200,12,1
123200,13,1
123200,14,2
123200,15,1
123200,16,2
123200,17,4
123200,18,4
123200,19,3
123200,20,7
123200,21,4
123200,22,4
123200,23,3
123200,24,4
123200,25,3
123200,26,1
123300,13,2
123300,14,2
123300,15,3
123300,16,2
123300,17,5
123300,18,2
123300,19,5
123300,20,4
123300,21,9
123300,22,4
123300,23,6
123300,24,2
123300,25,1
123300,26,1
123400,13,3
123400,14,2
123400,15,3
123400,16,1
123400,17,1
123400,18,4
123400,19,7
123400,20,2
123400,21,6
123400,22,6
123400,23,4
123400,24,5
123500,12,1
123500,13,2
123500,14,4
123500,15,2
123500,16,5
123500,17,2
123500,18,4
123500,19,3
123500,20,4
123500,21,2
123500,22,5
123500,23,6
123500,24,3
123600,12,2
123600,13,2
123600,14,1
123600,15,5
123600,16,3
123600,17,3
123600,18,3
123600,19,2
123600,20,3
123600,21,3
123600,22,2
123600,23,2
123600,24,2
123700,12,1
123700,13,3
123700,15,2
123700,16,6
123700,17,4
123700,18,3
123700,19,5
123700,20,11
123700,21,6
123700,22,4
123700,23,4
123700,24,4
123700,25,2
123800,12,2
123800,13,1
123800,14,2
123800,15,1
123800,16,3
123800,17,3
123800,18,4
123800,19,4
123800,20,7
123800,21,5
123800,22,4
123800,23,5
123800,24,3
123800,25,2
123900,13,1
123900,14,2
123900,15,3
123900,16,7
123900,17,4
123900,19,6
123900,20,5
123900,21,6
123900,22,7
123900,23,5
123900,24,2
124000,11,1
124000,12,1
124000,13,1
124000,14,1
124000,15,2
124000,16,6
124000,17,3
124000,18,4
124000,19,3
124000,20,2
124000,21,5
124000,22,4
124000,23,3
124000,24,2
124000,25,2
124000,26,2
124000,27,1
124100,13,2
124100,14,2
124100,15,7
124100,16,4
124100,17,3
124100,18,4
124100,19,1
124100,20,6
124100,21,8
124100,22,1
124100,23,3
124100,24,1
124100,25,2
124200,14,2
124200,15,9
124200,16,5
124200,17,2
124200,18,3
124200,19,3
124200,20,5
124200,21,8
124200,22,2
124200,23,5
124200,24,2
124200,25,1
124300,13,3
124300,14,6
124300,16,6
124300,17,1
124300,18,3
124300,19,4
124300,20,7
124300,21,6
124300,22,6
124300,23,6
124300,24,3
124300,26,1
124400,12,3
124400,14,1
124400,15,1
124400,16,3
124400,17,2
124400,18,3
124400,19,3
124400,20,8
124400,21,3
124400,22,6
124400,23,5
124400,24,2
124400,25,2
124500,12,1
124500,13,1
124500,14,1
124500,15,7
124500,16,6
124500,17,4
124500,18,2
124500,19,1
124500,20,7
124500,21,9
124500,22,3
124500,23,3
124500,24,5
124500,25,1
124500,26,1
124600,13,2
124600,14,2
124600,15,1
124600,16,6
124600,17,3
124600,18,2
124600,19,7
124600,20,3
124600,21,4
124600,22,4
124600,23,5
124600,24,1
124600,25,2
124700,11,1
124700,12,1
124700,13,2
124700,15,3
124700,16,7
124700,17,2
124700,18,4
124700,19,4
124700,20,4
124700,21,3
124700,22,4
124700,23,6
124700,24,5
124700,25,1
124700,26,1
124800,14,4
124800,16,2
124800,17,4
124800,18,1
124800,19,5
124800,20,6
124800,21,9
124800,22,6
124800,23,5
124800,24,3
124900,11,1
124900,13,2
124900,14,2
124900,15,4
124900,16,6
124900,17,2
124900,18,2
124900,19,4
124900,20,4
124900,21,3
124900,22,3
124900,23,6
124900,24,1
124900,26,1
125000,12,2
125000,15,1
125000,16,4
125000,17,7
125000,18,2
125000,19,4
125000,20,11
125000,21,2
125000,22,1
125000,23,1
125000,24,2
125100,11,1
125100,14,3
125100,15,6
125100,16,5
125100,17,2
125100,18,2
125100,19,3
125100,20,6
125100,21,2
125100,22,2
125100,23,3
125100,24,4
125100,26,1
125200,11,2
125200,13,1
125200,14,1
125200,15,6
125200,17,3
125200,18,1
125200,19,5
125200,20,6
125200,21,3
125200,22,8
125200,23,4
125200,24,3
125300,14,5
125300,15,3
125300,16,2
125300,17,2
125300,18,4
125300,19,4
125300,21,4
125300,22,5
125300,23,2
125300,24,2
125300,25,1
125400,12,1
125400,13,1
125400,14,2
125400,15,3
125400,16,1
125400,17,4
125400,18,3
125400,19,4
125400,20,3
125400,21,7
125400,22,7
125400,23,5
125400,24,1
125400,25,2
125500,14,1
125500,15,1
125500,16,1
125500,17,6
125500,18,3
125500,19,8
125500,20,1
125500,21,3
125500,22,5
125500,23,2
125500,24,3
125500,25,2
125500,26,1
125500,27,1
125600,12,1
125600,13,1
125600,14,1
125600,15,2
125600,16,2
125600,17,4
125600,18,4
125600,19,5
125600,20,4
125600,21,5
125600,22,4
125600,23,2
125600,24,3
125600,25,1
125700,12,2
125700,13,1
125700,15,7
125700,16,5
125700,17,4
125700,18,2
125700,19,2
125700,20,4
125700,21,2
125700,22,7
125700,23,5
125700,24,1
125700,25,1
125800,14,6
125800,15,2
125800,16,7
125800,17,5
125800,18,3
125800,19,2
125800,20,9
125800,21,3
125800,22,8
125800,23,3
125800,24,1
125800,25,1
125900,11,1
125900,12,1
125900,14,1
125900,15,3
125900,16,6
125900,17,2
125900,18,3
125900,19,2
125900,20,2
125900,21,6
125900,22,3
125900,23,4
125900,25,1
126000,12,2
126000,14,3
126000,15,5
126000,16,1
126000,17,5
126000,18,2
126000,19,4
126000,20,3
126000,21,4
126000,22,3
126000,23,5
126000,24,1
126000,26,1
126100,11,2
126100,13,1
126100,16,7
126100,17,4
126100,18,2
126100,19,4
126100,20,1
126100,21,6
126100,22,4
126100,24,3
126200,13,3
126200,14,1
126200,15,1
126200,16,2
126200,17,3
126200,18,4
126200,19,2
126200,20,2
126200,21,4
126200,22,2
126200,23,2
126200,24,5
126300,13,4
126300,15,2
126300,16,8
126300,17,2
126300,18,1
126300,19,2
126300,20,8
126300,21,7
126300,22,1
126300,23,1
126300,24,5
126300,25,1
126400,13,1
126400,14,1
126400,15,1
126400,16,2
126400,17,3
126400,18,1
126400,19,4
126400,20,8
126400,21,3
126400,22,5
126400,23,4
126400,24,1
126500,11,1
126500,13,3
126500,14,4
126500,15,3
126500,16,3
126500,17,3
126500,18,5
126500,19,1
126500,20,4
126500,21,6
126500,22,5
126500,23,6
126500,24,1
126600,13,1
126600,14,2
126600,15,6
126600,16,2
126600,17,1
126600,18,2
126600,19,4
126600,20,4
126600,21,3
126600,22,8
126600,23,2
126600,24,1
126600,25,2
126700,13,1
126700,14,3
126700,15,4
126700,16,5
126700,17,3
126700,18,2
126700,19,5
126700,20,4
126700,21,1
126700,22,7
126700,23,1
126700,25,2
126800,12,1
126800,14,1
126800,15,3
126800,16,3
126800,17,4
126800,18,2
126800,19,3
126800,20,1
126800,21,4
126800,22,4
126800,23,3
126800,24,2
126800,25,4
126900,12,1
126900,13,1
126900,14,1
126900,15,3
126900,16,3
126900,17,3
126900,18,4
126900,19,3
126900,20,3
126900,21,3
126900,22,4
126900,23,3
126900,24,3
127000,12,1
127000,13,2
127000,14,3
127000,15,5
127000,16,5
127000,17,5
127000,18,3
127000,19,4
127000,20,2
127000,21,7
127000,22,2
127000,23,4
127000,24,2
127000,25,1
127000,26,1
127100,12,1
127100,13,4
127100,14,1
127100,15,6
127100,16,6
127100,17,7
127100,18,2
127100,19,2
127100,20,3
127100,21,3
127100,22,3
127100,23,5
127100,24,1
127200,13,2
127200,14,1
127200,15,4
127200,16,7
127200,17,2
127200,18,2
127200,19,1
127200,20,6
127200,21,4
127200,22,3
127200,23,3
127200,24,6
127300,11,1
127300,12,1
127300,13,1
127300,14,3
127300,15,2
127300,16,3
127300,17,1
127300,18,3
127300,19,2
127300,20,8
127300,21,8
127300,22,1
127300,23,4
127300,24,1
127300,25,2
127300,26,1
127400,12,1
127400,13,3
127400,14,6
127400,15,4
127400,16,3
127400,17,3
127400,18,1
127400,19,2
127400,20,3
127400,21,8
127400,22,4
127400,23,3
127400,24,3
127400,25,2
127400,26,1
127500,11,1
127500,14,4
127500,15,1
127500,16,3
127500,17,3
127500,18,1
127500,19,3
127500,20,3
127500,21,5
127500,22,3
127500,23,3
127500,24,2
127600,11,1
127600,13,2
127600,14,2
127600,15,1
127600,16,5
127600,17,6
127600,18,3
127600,19,1
127600,20,1
127600,21,3
127600,22,5
127600,23,4
127600,25,1
127700,12,1
127700,13,3
127700,14,2
127700,15,3
127700,16,3
127700,17,4
127700,18,5
127700,19,1
127700,20,7
127700,21,3
127700,22,2
127700,23,2
127700,24,2
127800,12,1
127800,13,2
127800,14,4
127800,16,2
127800,17,3
127800,18,3
127800,19,6
127800,20,2
127800,21,3
127800,22,5
127800,23,1
127800,24,1
127900,13,3
127900,14,1
127900,15,1
127900,16,1
127900,17,5
127900,18,2
127900,19,4
127900,20,3
127900,21,5
127900,22,3
127900,23,5
127900,24,5
128000,11,1
128000,12,1
128000,13,1
128000,14,3
128000,15,2
128000,16,3
128000,17,1
128000,18,1
128000,19,3
128000,21,2
128000,22,3
128000,23,4
128000,24,1
128100,13,1
128100,14,1
128100,15,2
128100,16,5
128100,17,2
128100,18,2
128100,19,3
128100,20,5
128100,21,3
128100,22,3
128100,23,2
128100,25,1
128200,13,2
128200,14,2
128200,16,7
128200,17,2
128200,18,3
128200,19,5
128200,20,2
128200,21,2
128200,22,6
128200,23,4
128200,24,3
128200,25,1
128300,12,1
128300,15,1
128300,16,4
128300,17,3
128300,18,3
128300,19,3
128300,20,1
128300,21,3
128300,22,3
128300,23,1
128300,24,3
128400,14,1
128400,15,2
128400,16,1
128400,17,2
128400,18,2
128400,19,4
128400,21,4
128400,22,2
128400,23,1
128500,12,1
128500,14,3
128500,15,1
128500,17,3
128500,18,4
128500,19,2
128500,20,5
128500,21,4
128500,22,5
128500,23,3
128500,24,1
128600,11,2
128600,13,2
128600,14,4
128600,15,2
128600,16,3
128600,18,2
128600,19,5
128600,20,1
128600,21,1
128600,22,3
128600,23,3
128600,24,1
128600,26,1
128700,13,2
128700,15,1
128700,16,2
128700,17,2
128700,18,4
128700,19,2
128700,20,2
128700,21,3
128700,22,1
128700,23,3
128700,24,1
128800,13,2
128800,16,2
128800,19,2
128800,21,3
128800,22,2
128800,23,3
128800,24,1
128800,26,1
128900,12,1
128900,13,1
128900,14,1
128900,15,2
128900,16,4
128900,17,3
128900,18,1
128900,19,2
128900,20,2
128900,21,7
128900,22,3
128900,23,2
128900,24,3
129000,13,2
129000,14,2
129000,15,6
129000,16,3
129000,17,3
129000,18,1
129000,19,3
129000,20,2
129000,21,4
129000,22,9
129000,23,4
129000,24,1
129100,12,1
129100,13,2
129100,14,4
129100,15,2
129100,16,4
129100,17,2
129100,19,1
129100,20,3
129100,21,4
129100,22,2
129100,23,2
129100,24,2
129100,26,1
129200,12,1
129200,13,1
129200,14,1
129200,15,1
129200,16,4
129200,17,3
129200,18,3
129200,19,3
129200,20,1
129200,21,5
129200,22,4
129200,23,1
129200,24,3
129200,27,1
129300,11,1
129300,13,1
129300,14,1
129300,15,1
129300,16,4
129300,17,3
129300,18,4
129300,19,6
129300,20,2
129300,21,7
129300,22,5
129300,23,4
129300,24,1
129400,14,6
129400,15,3
129400,16,1
129400,18,3
129400,19,4
129400,20,6
129400,21,7
129400,22,5
129400,23,6
129400,24,2
129400,26,1
129500,11,1
129500,15,3
129500,16,6
129500,17,1
129500,19,2
129500,20,4
129500,21,4
129500,22,6
129500,23,3
129500,24,1
129500,26,1
129600,13,1
129600,14,1
129600,15,2
129600,16,1
129600,17,3
129600,18,6
129600,19,3
129600,20,7
129600,21,7
129600,22,5
129600,23,4
129600,25,1
129700,12,1
129700,13,1
129700,14,4
129700,15,2
129700,16,5
129700,17,1
129700,18,4
129700,19,2
129700,20,1
129700,21,3
129700,22,2
129700,23,4
129700,24,3
129800,13,1
129800,14,5
129800,15,2
129800,16,6
129800,18,3
129800,19,4
129800,20,6
129800,21,2
129800,22,2
129800,23,3
129800,24,1
129800,25,1
129900,13,1
129900,14,1
129900,15,2
129900,16,4
129900,17,2
129900,18,2
129900,19,6
129900,20,1
129900,21,4
129900,22,2
129900,23,2
129900,24,4
130000,12,1
130000,14,1
130000,15,2
130000,16,7
130000,17,3
130000,18,3
130000,19,6
130000,20,1
130000,21,4
130000,22,6
130000,23,5
130000,24,1
130100,11,1
130100,13,2
130100,15,3
130100,16,3
130100,17,2
130100,18,1
130100,19,2
130100,20,2
130100,21,3
130100,22,11
130100,24,4
130200,12,2
130200,13,2
130200,14,2
130200,16,6
130200,17,1
130200,18,4
130200,19,3
130200,20,2
130200,21,1
130200,22,1
130200,23,4
130200,24,1
130300,11,2
130300,12,1
130300,13,2
130300,14,3
130300,15,2
130300,16,3
130300,17,2
130300,18,4
130300,19,2
130300,20,2
130300,21,6
130300,22,2
130300,23,1
130300,24,2
130300,25,1
130300,26,1
130400,13,2
130400,14,5
130400,15,1
130400,16,1
130400,17,3
130400,18,1
130400,19,3
130400,20,5
130400,21,4
130400,22,1
130400,24,4
130500,12,2
130500,14,4
130500,15,1
130500,16,1
130500,17,1
130500,18,4
